isolation_source,collection_date,Cohort,phylo_entropy,quadratic,unrooted_pd,rooted_pd,bwpd
14183,t0,ColiGuard,3.14979558261087,0.869943329050793,285.188485343221,285.188734652996,1.99150597674987
29707,t2,Control,3.40073794177833,0.891376390425329,329.78309694733,329.78267956351,2.02070769337687
14169,t0,Control,3.42774745137208,0.995610140255755,253.634117691796,253.634838742307,2.26416304192379
29914,t0,D-Scour,3.62571836106185,1.10140720401031,268.356012431719,268.356513388533,2.56686196163589
14201,t0,Neomycin+D-Scour,3.41586840617205,0.910654514680082,305.590741001808,305.590685295962,2.07623065379254
29939,t0,Control,3.53707024505161,1.00814870553708,273.089114362636,273.089544559135,2.26522475466869
14184,t3,Control,3.44207741438377,0.915392995197616,331.396630234326,331.396188728032,2.03920919199227
14273,t2,D-Scour,3.29581296433343,0.912596064486262,302.001800207779,302.001798156932,2.13059034633119
29633,t0,Neomycin,3.42894326207858,0.888523594365778,343.369345237897,343.368724738399,2.01787338196224
14187,t0,Control,3.11303181543606,0.831130649434811,307.528896750898,307.528812069443,1.92898494450263
14320,t7,Neomycin+D-Scour,3.36028791515292,0.921602291275869,322.39873418666,322.398427199751,2.11880995100522
29934,t3,Neomycin+D-Scour,3.65277728432116,0.949865578336484,358.018865133812,358.018025622628,2.12228129006679
14200,t0,Control,3.36994334540286,1.02016433452626,231.806716207821,231.807763580016,2.39873282426812
14284,t2,ColiGuard,3.40769538588883,0.86313141987232,367.454203253348,367.453222682981,1.96964392648976
29702,t1,Neomycin+ColiGuard,3.48098573464379,0.931611346856876,306.266594324528,306.266528514611,2.13309229549525
14322,t3,Control,3.30776118866524,0.929089163759604,317.692240654276,317.692004029883,2.17566236042319
29700,t3,ColiGuard,3.36603966582382,0.943528066704993,318.162677140326,318.162433482864,2.13296304350892
29948,t0,Control,3.57567220058516,0.980674859954258,320.670252618005,320.669971472056,2.22451961125787
29742,t7,D-Scour,3.38205957619757,0.908446459688243,315.631686271938,315.631480453025,2.08404116668108
29666,t0,Control,3.42013774687622,0.957200423807093,308.724146012966,308.724043462423,2.22922807647436
29691,t0,Neomycin+D-Scour,3.27135319988244,0.84155091061156,337.874178773017,337.87364042677,1.91888482499902
29715,t0,Neomycin+ColiGuard,3.2541473615353,0.894917887170846,284.155015144228,284.15527990448,2.09676325505035
14182,t0,Control,3.55660840841306,0.946188539434686,321.054477892811,321.054191002658,2.14553741532237
29875,t0,D-Scour,3.42756956217608,0.888901830247831,337.237705880125,337.237177049207,2.03936614083282
29948,t3,Control,3.45792931829464,0.886645236510837,323.241688252162,323.241368663011,1.99507887094357
29704,t0,ColiGuard,3.43671109030422,0.93607965888723,332.00223738492,332.001786824743,2.15183383351384
29700,t0,ColiGuard,3.32164642868691,0.927683371800884,304.484895958808,304.484856785448,2.1233706996659
29665,t0,Control,3.48616428679422,0.943403514453275,344.076064302913,344.0754332379,2.18101708557136
14306,t3,ColiGuard,3.49208532639556,0.918081569619547,347.522380792238,347.522550267131,2.06833227049506
29654,t3,Control,3.65738757970141,0.927311602413762,355.999282178163,355.999516155023,2.06231219772458
14306,t0,ColiGuard,3.28415154686927,0.934886209257791,295.80029391618,295.800069830248,2.17217039055241
29706,t0,Control,3.53272525920268,0.975768666864616,331.683547973769,331.683596928697,2.20995855003739
29647,t0,Neomycin,3.2093606843845,0.878459925903319,311.650080825419,311.649977342803,2.06163697334627
14183,t2,ColiGuard,3.44961704553686,0.894373244667747,347.582628291473,347.582798224798,2.03924067559338
29655,t0,Neomycin+ColiGuard,3.31866161634276,0.911485795153309,307.21993354398,307.219796351734,2.11624879565471
29666,t3,Control,3.02031439321243,0.885243688044762,290.699599792602,290.699336894751,2.28066999939014
14275,t2,ColiGuard,3.42351411219338,0.898262644844398,333.515228437536,333.515291329985,2.03749973563002
29702,t2,Neomycin+ColiGuard,3.44588688902092,0.881778880720728,361.057724808771,361.057997276051,1.97277581811387
14274,t0,Neomycin+ColiGuard,3.32875426083282,0.94999409806897,282.390530725975,282.390204603219,2.22430910188487
14172,t0,D-Scour,3.20230848475699,0.905436967586913,285.044159215025,285.043853284111,2.13766073015729
14317,t3,D-Scour,3.52919099712084,0.952800138238084,334.553519755528,334.553590548485,2.15563146090053
29745,t0,Neomycin+ColiGuard,3.58530659022166,0.969337381614183,325.789464704416,325.789468810413,2.1890754057106
29934,t2,Neomycin+D-Scour,3.48732672410061,0.885387109676276,346.557638369417,346.557800503445,1.99655510555727
14172,t2,D-Scour,3.47099402565774,0.908118222833692,337.544768970813,337.544862524617,2.04670068468869
29931,t2,Neomycin+D-Scour,3.37488331892871,0.900787513792408,332.478501989655,332.478556993502,2.05838287995682
14159,t3,D-Scour,3.26388463520827,0.924703273420296,309.298863485128,309.29874211176,2.2192083104969
29704,t3,ColiGuard,3.44126704528346,0.91027846051514,348.741414607936,348.741593358633,2.06585915951908
14209,t0,ColiGuard,3.40101890134453,0.895019857447115,333.703795285793,333.703859613074,2.04896227959436
29705,t2,Control,3.61815155700532,0.93101787666543,355.921821107718,355.922054495165,2.06389043301846
14187,t3,Control,3.44973947955817,0.905983104195051,343.96621346724,343.966355882742,2.05346919893875
29765,t0,D-Scour,3.47381000814789,0.983332739916499,284.20538883606,284.20507652282,2.24386620315546
29945,t0,Control,3.28762051080641,0.881178454568458,319.864084032862,319.864043051783,2.03885831962012
29948,t2,Control,3.50905468174925,0.909637519777696,337.232577383866,337.232668562159,2.03716619105761
29718,t0,Neomycin,3.46902691904868,0.913619698354395,334.190078672478,334.19014669996,2.08544066649009
29679,t0,Neomycin+ColiGuard,3.20351650043393,0.912425733529333,291.417092738042,291.416835299699,2.20166061189429
14320,t2,Neomycin+D-Scour,3.4795644071495,0.915939158355575,325.645496654295,325.645499664819,2.07143992968199
29792,t0,D-Scour,3.43674514876305,0.979880897259721,297.135910555074,297.135696632041,2.28169503880781
14286,t2,Control,3.56367657979007,0.923102947305944,342.272241573154,342.272371098979,2.06084785569933
14277,t0,Control,3.34784988702327,0.94113436858324,280.490387194895,280.490046613672,2.13365819528827
29700,t2,ColiGuard,3.36005247781392,0.863073296746146,358.093078385357,358.093328294214,1.95852288906808
14276,t0,D-Scour,3.66933714018135,1.05547301027635,275.77934572871,275.778969300492,2.39009702484386
29867,t0,Control,3.37875223400213,0.910616352155487,317.152164132215,317.152102515745,2.0945683984475
29752,t3,D-Scour,3.65030273100155,1.00055954153225,339.46721190096,339.46732008291,2.2313623493065
29705,t0,Control,3.32943581021811,0.933384738731263,301.976836240391,301.97665915266,2.14990425653509
14204,t0,Control,3.44256484590936,0.882877636270632,342.081327419732,342.081455492865,1.99392742514529
14308,t2,ColiGuard,3.27194895607862,0.848212546904525,321.370271513747,321.370241993465,1.94036504795495
29946,t0,Neomycin,2.2606684268551,0.751172012497076,81.130708033429,81.1288504956281,1.71259478116041
14263,t1,Neomycin+ColiGuard,3.42224896063984,0.932728402451453,327.005368779894,327.005382137881,2.14872464768142
29901,t0,ColiGuard,3.40832413128275,0.950484324549569,292.616565677364,292.616317365984,2.20567128199679
29912,t0,Control,3.32767276031124,0.940145002413305,286.821851659997,286.821559255801,2.19747910188885
29665,t2,Control,3.48630644058969,0.888450012315389,355.739513739902,355.739745740145,2.01081616983654
29692,t2,ColiGuard,3.34134455935762,0.887225661551447,334.812505758735,334.812578522354,2.00846508736266
29943,t0,Neomycin+ColiGuard,3.49621543404778,1.0985805289009,277.119656977933,277.119290748338,2.60251610607367
14262,t2,D-Scour,3.65968117703396,1.03299551842211,346.960592422744,346.960757622909,2.36721261308255
14163,t2,ColiGuard,3.47904202199191,0.957348305569655,338.777886617501,338.777989554275,2.19911428381705
14273,t0,D-Scour,3.3024799198595,0.931423832808868,287.561644004504,287.561357229495,2.17841418224341
29876,t0,Control,3.38756748353651,0.926382197829883,307.381897600366,307.381761640528,2.12908619407609
29951,t0,Neomycin+D-Scour,3.62204904001705,1.07891880071622,266.955434395889,266.954990825257,2.49086002664817
14286,t0,Control,3.44356064261602,1.08336325070975,241.684738206862,241.684102347854,2.51630703695367
14260,t1,Neomycin+ColiGuard,3.07925413107148,0.796600206560363,316.392419693805,316.39235229633,1.82255059678992
14161,t0,Control,3.27190814473818,0.940284372586301,290.999272418669,290.999011801071,2.19659236144023
14322,t9,Control,3.32793395289003,0.883880777399527,322.55566062208,322.555640121595,2.01703962344386
14233,t0,D-Scour,3.59564002162029,0.983138269907667,306.180077355878,306.179932251216,2.19991153669746
29863,t0,ColiGuard,3.41971865753275,0.998242107260329,319.170846574128,319.170800318104,2.34065107579117
29924,t7,ColiGuard,3.42258361363142,0.91981073211475,335.809328018811,335.809408367395,2.1093745233695
14317,t7,D-Scour,3.46199920622543,0.932500710482778,330.500506170602,330.500546123594,2.09333997819298
29898,t2,Control,3.39319128624873,0.852790695029125,342.825423157042,342.825556892107,1.90142982055018
29643,t0,Neomycin+ColiGuard,3.4422791665263,0.911441229109618,325.161951790302,325.161951121463,2.06611948699024
14275,t0,ColiGuard,3.52103689130154,0.992189228235416,283.992566501098,283.992252568463,2.25698019951494
14263,t2,Neomycin+ColiGuard,3.27585052022439,0.838998719944378,322.906973961777,322.906956134486,1.89925771321272
29752,t0,D-Scour,3.34741728681464,0.922130597261781,292.242561721072,292.242310563842,2.1488222704831
29913,t0,Control,3.32232647471399,0.97935744881928,280.542810343581,280.542470161253,2.30086978410515
29898,t0,Control,3.56386431195608,1.00349279749881,296.532653127665,296.532434614359,2.28311056943222
29939,t2,Control,3.63607589772523,0.95401395520988,334.05980323582,334.059870272017,2.1389542322796
29742,t0,D-Scour,3.62943997377018,1.03172336044767,329.759540173512,329.759574488386,2.35807674589167
29962,t0,Control,3.38049079710475,0.950091333073387,295.158697171076,295.158468203141,2.18533319831273
29679,t2,Neomycin+ColiGuard,3.43305580358755,0.89325747299207,336.056577496193,336.056659726134,2.03808547244012
14260,t2,Neomycin+ColiGuard,3.41006269438536,0.891541275164123,335.886789089257,335.886870027253,2.0253538320539
29778,t0,D-Scour,3.33767153871829,0.887100876629113,328.894949437731,328.89497717381,2.03040581204102
29962,t10,Control,3.51479642595707,0.968540262924255,317.356331831277,317.356409221043,2.2192036146713
29693,t2,Neomycin,3.6111860347411,0.944282070724911,349.466334558645,349.466002401163,2.12328313744983
T12057,tM,Sows,3.52857679394804,0.98725821882484,322.100107606823,322.100124492068,2.28266406933321
14287,t10,Neomycin+D-Scour,3.37344862719948,0.903029528240504,321.069208135127,321.069238168986,2.06321781711233
29704,t10,ColiGuard,3.27318133544068,0.880098079616612,292.758672586643,292.75906370742,1.99922852532824
29949,t10,Neomycin,3.31728476733916,0.897861877846388,309.069351061071,309.069534147189,2.02336465158465
14273,t5,D-Scour,3.35581142399167,0.932352988871499,289.25174214774,289.252177997686,2.1390742139182
29668,t10,Neomycin,3.40517891476718,0.968650033275764,255.185253703374,255.186124054577,2.20707209108844
14308,t10,ColiGuard,3.42268060754845,0.957589614877081,306.647146854021,306.647360834159,2.22679771574585
14231,t5,ColiGuard,3.45351444152522,0.940925631130693,319.639288550095,319.639336821874,2.1524009093972
21508,tM,Sows,3.24785130955713,0.865563007399009,322.082555402424,322.082572511539,1.95828595532887
29796,t10,Neomycin,3.16627403278154,0.90011533650477,266.019644405341,266.020376569235,2.0919230961044
29914,t5,D-Scour,3.18740323544243,0.963858135238736,249.27250111486,249.273446880306,2.3073501861967
32771,tM,Sows,3.37740970120596,0.943869376422603,334.865240792671,334.865094864938,2.17669568679027
14207,t2,Neomycin,3.65686347236321,0.975569787357428,343.932709585148,343.932448006324,2.16285073093153
29931,t10,Neomycin+D-Scour,3.24926895709629,0.945021965113448,290.610282768216,290.610701290646,2.24330801070039
319427,tM,Sows,3.49948374775833,0.936039795004393,325.055898827599,325.055878013185,2.09274808201501
29645,t5,Neomycin+ColiGuard,3.35419572275218,0.931853744868963,325.182274699271,325.182252272996,2.18224847657319
14209,t10,ColiGuard,3.20096470197515,0.864043110224269,292.328058505389,292.328455118437,1.91956450124266
29715,t10,Neomycin+ColiGuard,3.34179130678452,0.931092740797444,289.240040678141,289.240476677333,2.15237975591231
14307,t10,ColiGuard,3.38330961669982,0.898435005739363,323.492582489136,323.492581614051,2.03241834311642
14204,t2,Control,3.68205798782022,0.982387159476627,330.36368543783,330.363596925216,2.15109997007663
315875,tM,Sows,3.47950117178353,0.914546971275758,337.987192881757,337.987007135066,2.08781932003627
14171,t5,Neomycin+ColiGuard,3.28822299278634,0.967277903881901,255.839365853973,255.840227862298,2.25863371050124
9128,tM,Sows,3.5575656013481,0.945391384565642,359.795221773924,359.79475787658,2.14899519833035
14233,t5,D-Scour,3.20726072486966,0.87821826234702,302.864061732576,302.864323964099,2.03416350561962
40519,tM,Sows,3.24870606763221,0.881321385745448,310.011319363813,310.011490435589,2.00311018980506
29765,t10,D-Scour,3.47466449194404,0.940492882629552,355.306538035643,355.306131389246,2.1642257074492
B11802,tM,Sows,3.45992512708834,0.913744803322423,360.322958052852,360.322487424492,2.0985864438439
14298,t5,Neomycin+D-Scour,3.37955702027263,0.90799347019384,303.170640236077,303.170898557342,2.06193803127665
29901,t5,ColiGuard,3.487861122713,0.963716700362753,336.571315060245,336.571147372377,2.1910483262863
14265,t10,Neomycin,3.40589816241573,0.92685075000211,337.169260156768,337.169084842405,2.11564672940551
60581,tM,Sows,3.34952582497612,0.862573876288687,338.334726528856,338.334536349544,1.98045480749076
29647,t2,Neomycin,3.5211445682464,0.912599603020622,342.471196032199,342.470953094259,2.0549468045214
29900,t5,Neomycin+ColiGuard,3.49242678169941,0.914067781472055,363.4109758801,363.410465865596,2.07241958303831
14322,t10,Control,3.19194804667092,0.905007505535965,293.756807943461,293.757186333514,2.11452559470649
29945,t2,Control,3.26029742104065,0.814358304872501,358.506889971044,358.506442505737,1.86279912454758
14260,t10,Neomycin+ColiGuard,3.33349389912884,0.874971593104311,314.24725135875,314.247368403303,1.96450507988573
32365,tM,Sows,3.40064452741766,0.920680389666324,322.184358187937,322.184373998608,2.10310271286734
14320,t10,Neomycin+D-Scour,3.43139497036271,0.915470519906242,328.621336614498,328.621270324684,2.08114539555432
316703,tM,Sows,3.46960891064629,0.963066522126891,345.149662423473,345.149385323015,2.21371428534305
29667,t10,Neomycin+D-Scour,3.45666245297248,0.962157750274495,286.411795475997,286.412267548061,2.18242828119473
40516,tM,Sows,3.2039667791169,0.923878506638173,269.318288685377,269.318978776689,2.12272257010032
60690,tM,Sows,3.15103432173555,0.922044075186994,328.018710930136,328.018652326515,2.32448450895541
14263,t10,Neomycin+ColiGuard,3.38824011144999,0.956442303606982,306.979468590641,306.979678332179,2.21866420080668
14288,t10,ColiGuard,3.30348355159026,0.880108634458103,309.683678215033,309.683853465711,1.99345362395401
14297,t10,Neomycin+ColiGuard,3.41103713474519,0.944292625566403,282.606477562313,282.60699816933,2.1597411686531
29752,t10,D-Scour,3.71917742081254,0.971676106331305,346.955199182641,346.954899053452,2.18079946285841
210080,tM,Sows,3.39980019322154,0.986808582577312,325.769688473155,325.769658554706,2.31041744150535
29867,t2,Control,3.39556809836198,0.884637716941999,330.774407020765,330.774313269599,2.00093138086167
29948,t10,Control,3.46983823598351,0.970772611899654,304.825228037414,304.825465255228,2.2315360963606
29700,t10,ColiGuard,3.44309056256079,0.93067476907439,313.27719952897,313.277328946056,2.09782491838796
29847,t10,Neomycin,3.29500893799218,0.878804056049784,287.453226270332,287.45368505946,1.98947676879519
Y09733,tM,Sows,3.57132512158114,0.967301124533182,346.907223157284,346.906923640006,2.17158712018998
21560,tM,Sows,3.6093097365275,0.987325769810384,300.125917846346,300.126215001543,2.21576617337712
Y08266,tM,Sows,3.1407668009556,0.939356126200944,305.673584583362,305.673810980806,2.40361969591881
T11600,tM,Sows,3.26256982665489,0.849056290790841,344.772875102376,344.772602807655,1.92088659404811
29654,t10,Control,3.41542558778921,0.924006220220217,299.465954960947,299.466260533645,2.10362097324708
29646,t10,Neomycin+ColiGuard,3.39508859992962,0.948089202050806,324.846442521772,324.84642437887,2.23500526788212
29705,t10,Control,3.25732661553579,0.88175202327829,313.125080424179,313.12521178147,2.04315373669673
706402,tM,Sows,3.40377169110699,0.894338671756608,312.593833704372,312.593971837453,2.01169850466931
14193,t5,Neomycin+D-Scour,3.58052940670673,0.942660847071855,346.241409537085,346.241118511931,2.10281714082136
316981,tM,Sows,3.43952559595496,0.890406993301117,360.656449936431,360.655975054546,2.02416848401037
29691,t5,Neomycin+D-Scour,3.39282661819434,0.939266410048269,334.260274814388,334.260136602699,2.17788028194396
212211,tM,Sows,3.45520310991746,0.918621140091381,334.442817740137,334.442677200202,2.06303801249079
29652,t10,Neomycin+D-Scour,3.57113749175978,0.992196829158596,307.510715310448,307.510918276196,2.25402225079581
14195,t10,Neomycin+ColiGuard,3.42903917371675,0.940117130272464,308.228015396883,308.228209213823,2.14774714272199
29793,t10,Neomycin,3.63652648450362,0.986190068865925,350.132148178844,350.131807529237,2.2197112983086
29707,t10,Control,3.28104094017985,0.901958211829142,297.288311468522,297.288644815989,2.09219809140794
14159,t10,D-Scour,3.49040454918032,0.954266950775635,313.735897137261,313.736020703886,2.17393515701248
29934,t10,Neomycin+D-Scour,3.45889316307086,0.929633006219204,322.413706992083,322.413719877523,2.13412429845457
29694,t10,Neomycin,3.45743382001584,0.94955632501809,312.900412207873,312.900546430696,2.16923908336749
29703,t10,Neomycin+D-Scour,3.36734023412632,0.955775237624735,281.704294256208,281.704826370129,2.20969512321446
29863,t5,ColiGuard,3.56214168421348,0.979234428323191,329.113968484628,329.113895911537,2.19935106910457
29913,t10,Control,3.43368822373488,0.916548169222499,343.786441215157,343.786181501914,2.09098176602692
NegativeControl,tNONE,,3.65857822131367,0.964070444731324,348.164043029936,348.163519056434,2.14961188269042
ColiGuard,tNONE,PosControl_ColiGuard,1.17084024256813,0.316101147663212,57.0755137178233,57.0800151477005,0.732537672099874
Protexin,tNONE,PosControl_D-Scour,2.07424749289065,0.74881259361712,104.357336649398,104.361021797599,1.99023266328335
NegativeControl,tNONE,,3.16874133651035,0.893606736141062,270.837020900329,270.837831914087,2.13142767644934
NegativeControl,tNONE,,3.1980221070147,0.919080646180144,220.471626432977,220.467173045172,2.09277308543844
NegativeControl,tNONE,,3.3236192886701,1.07962432603394,57.7029686855473,57.6903903124003,2.42395644441572
MockCommunity,tNONE,MockCommunity,1.62671003141511,0.559752288580742,126.235831057213,126.226673665168,1.56754657175755
NegativeControl,tNONE,,2.37464807361396,0.830324065671722,3.06982288543418,3.07661981066281,1.88450580777819
MockCommunity,tNONE,MockCommunity,1.2814176454871,0.542234849264032,118.125220948919,118.129500058499,1.52341297692861
NegativeControl,tNONE,,3.25054212577971,0.89241070090438,299.192157586931,299.192474316873,2.0796736555036
NegativeControl,tNONE,,3.37874808757403,0.839067633556487,348.223064243215,348.22280374889,1.89556026473995
NegativeControl,tNONE,,2.52088265236756,0.840338871913508,27.1697547866951,27.1730840911961,1.91434571500762
Protexin,tNONE,PosControl_D-Scour,2.03699014208417,0.71692862988442,154.433315452974,154.435221783261,1.95582209313565
MockCommunity,tNONE,MockCommunity,1.94687431473567,0.661877030867364,117.685665759358,117.687982976766,1.70875684046543
ColiGuard,tNONE,PosControl_ColiGuard,1.44650453468635,0.356355067736055,125.736747021647,125.738974217362,0.744816959637401
NegativeControl,tNONE,,3.10825366043134,0.898600262484687,267.288525044358,267.288016089522,2.18269196797417
MockCommunity,tNONE,MockCommunity,2.17301516014404,0.649135972226136,154.562444425945,154.560732594775,1.54668530464089
Protexin,tNONE,PosControl_D-Scour,2.13744405280792,0.626625951311625,187.958821446364,187.95746598092,1.46713424445815
ColiGuard,tNONE,PosControl_ColiGuard,1.71890946466315,0.424137428719642,168.064507125619,168.062939372124,0.918272111010094
NegativeControl,tNONE,,3.20215098542382,0.954759826172714,282.951056267551,282.950714444297,2.29021849920333
NegativeControl,tNONE,,3.41586856472012,0.945554862766131,298.039187928086,298.039529634854,2.17561081842189
MockCommunity,tNONE,MockCommunity,1.96696032059595,0.674584068653621,93.6450666224502,93.6488952538814,1.6987241888863
NegativeControl,tNONE,,3.65151893324002,1.00787641220863,305.175380915327,305.175600880006,2.27819796258145
ColiGuard,tNONE,PosControl_ColiGuard,1.45672790050869,0.39161061892733,90.2081211752115,90.2120084402755,0.801956021190094
Protexin,tNONE,PosControl_D-Scour,2.1244874691174,0.733888066569994,142.794624854024,142.797615003381,2.09853971467979
ColiGuard,tNONE,PosControl_ColiGuard,1.61655808468243,0.413924203496706,160.806641988082,160.807497541475,0.909561538371285
NegativeControl,tNONE,,3.63396945455243,0.951288560620359,254.718536452159,254.718900487191,2.10616557242041
Protexin,tNONE,PosControl_D-Scour,2.18465406912121,0.757668216442323,180.508659179327,180.509411615822,2.15035819186044
MockCommunity,tNONE,MockCommunity,2.16153775652354,0.672888001953606,137.760567671188,137.761543843686,1.61401647317423
NegativeControl,tNONE,,3.68070588809429,0.975927221182921,238.930316662875,238.93125753658,2.21577663761077
Protexin,tNONE,PosControl_D-Scour,2.09186876848997,0.723643887853654,160.475985758506,160.478099531764,1.77727080939943
ColiGuard,tNONE,PosControl_ColiGuard,1.38749673143333,0.389531556796968,126.441715363876,126.444337952646,0.833257692946039
NegativeControl,tNONE,,3.43959684837278,0.988966742947252,291.346733099524,291.346890342923,2.25665719443162
MockCommunity,tNONE,MockCommunity,2.03853165788715,0.657498399763415,115.210842511384,115.213633002749,1.54817166362044
NegativeControl,tNONE,,3.04380540076794,0.974070295454145,91.1589434029129,91.1571621714027,2.20503673378585
ColiGuard,tNONE,PosControl_ColiGuard,2.02931710018608,0.539258043872233,220.886049574716,220.885255455484,1.19651672120069
Protexin,tNONE,PosControl_D-Scour,2.37394438337191,0.770892891976105,202.261747960429,202.260812126198,1.96302980841246
MockCommunity,tNONE,MockCommunity,2.2227955029296,0.680189648981487,174.983714637786,174.982571241061,1.61606210076238
NegativeControl,tNONE,,2.0999941795548,0.713018617347534,79.8094881995474,79.8566796596374,1.67389547552637
MockCommunity,tNONE,MockCommunity,1.97707622500416,0.628693365620643,74.3519126631511,74.3550894544286,1.51668580482153
NegativeControl,tNONE,,3.6096328767754,0.950572756253697,338.090165814231,338.08997875417,2.14180301346866
NegativeControl,tNONE,,3.30031469238507,0.878351253349809,298.28293638446,298.283257045977,1.98954022924986
ColiGuard,tNONE,PosControl_ColiGuard,1.42895739741783,0.360154977431926,89.8142345916318,89.8172141686196,0.7636302042275
Protexin,tNONE,PosControl_D-Scour,2.19969900804737,0.755386294492581,164.405252552205,164.407280757548,2.10495364279498
